arrived,density,departed,entered,id,laneChangedFrom,laneChangedTo,laneDensity,left,occupancy,overlapTraveltime,sampledSeconds,speed,speedRelative,timeLoss,traveltime,waitingTime,vclass,preloading,begin,end
0.0,14.87,0.0,12.0,1074262831#2,0.0,0.0,14.87,12.0,2.36,0.86,10.35,8.49,0.76,1.9,0.27,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,2.72,0.0,7.0,1074262832,0.0,0.0,2.72,7.0,1.13,2.99,20.96,10.24,0.92,1.93,2.52,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,3.68,0.0,7.0,1074262833,0.0,0.0,3.68,7.0,1.22,1.54,10.77,9.6,0.86,0.9,1.03,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.45,0.0,1.0,1074262834,0.0,0.0,0.45,1.0,0.15,1.45,1.45,10.84,0.98,0.09,0.99,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,2.38,0.0,5.0,1074262835,0.0,0.0,2.38,5.0,0.8,1.45,7.27,10.44,0.94,0.36,0.98,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.99,0.0,5.0,1074310562,0.0,0.0,0.99,5.0,0.31,0.52,2.6,26.51,0.95,0.07,0.33,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,46.01,0.0,4.0,1149849834,0.0,0.0,46.01,4.0,0.89,0.69,2.76,7.53,0.9,0.25,0.03,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,1.07,0.0,1.0,1164407324,0.0,0.0,1.07,1.0,0.26,1.53,1.53,6.37,0.29,0.38,0.75,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.39,0.0,1.0,1177175547,0.0,0.0,0.39,1.0,0.17,4.91,4.91,9.68,0.7,0.96,4.48,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.35,0.0,2.0,1209897204,0.0,0.0,0.35,2.0,0.14,0.99,1.97,24.03,0.87,0.07,0.78,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.53,0.0,3.0,1209897205,0.0,0.0,0.53,3.0,0.24,2.63,7.9,20.78,0.75,1.86,2.39,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,101.63,0.0,4.0,1209897208,0.0,0.0,101.63,4.0,1.55,1.52,6.1,3.41,0.12,3.72,0.54,2.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.49,0.0,2.0,126891437#0,0.0,0.0,0.49,2.0,0.23,8.08,16.16,14.2,0.51,7.75,7.85,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.27,0.0,2.0,126891437#3,0.0,0.0,0.27,2.0,0.13,4.72,9.44,25.63,0.92,0.58,4.53,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.67,0.0,3.0,126891437#6,0.0,0.0,0.67,3.0,0.31,7.99,23.96,15.45,0.56,8.14,7.3,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,1.16,0.0,1.0,1278749228,0.0,0.0,1.16,1.0,0.36,2.28,2.28,5.05,0.36,1.21,1.42,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.13,0.0,1.0,1278749229,0.0,0.0,0.13,1.0,0.07,12.96,12.96,25.25,0.91,0.75,12.77,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,2.07,0.0,4.0,1300871103,0.0,0.0,2.07,4.0,0.88,4.47,17.89,7.57,0.91,1.56,3.81,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,2.32,0.0,4.0,1300871104,0.0,0.0,2.32,4.0,0.89,2.77,11.1,7.55,0.91,0.99,2.1,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,50.72,0.0,8.0,1300871105,0.0,0.0,50.72,8.0,0.98,0.38,3.04,13.67,0.49,0.16,0.01,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,9.3,0.0,1.0,1348961229,0.0,0.0,9.3,1.0,0.3,0.95,0.95,5.63,0.25,0.24,0.06,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.32,0.0,1.0,139614717#0,0.0,0.0,0.32,1.0,0.13,2.2,2.2,12.53,0.9,0.08,1.8,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.84,0.0,1.0,139614717#2,0.0,0.0,0.84,1.0,0.13,0.55,0.55,12.98,0.93,0.0,0.17,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.87,0.0,2.0,139614717#3,0.0,0.0,0.87,2.0,0.33,2.04,4.08,10.11,0.73,1.11,1.6,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,14.31,0.0,2.0,139614717#4,0.0,0.0,14.31,2.0,0.28,0.43,0.86,12.12,0.87,0.11,0.02,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.81,0.0,2.0,139614717#5,0.0,0.0,0.81,2.0,0.26,1.06,2.12,13.0,0.94,0.14,0.67,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.85,0.0,2.0,139614717#6,0.0,0.0,0.85,2.0,0.25,0.9,1.81,13.39,0.96,0.07,0.53,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.66,0.0,2.0,139614717#7,0.0,0.0,0.66,2.0,0.26,1.65,3.31,13.08,0.94,0.19,1.27,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,1.0,0.0,2.0,139614717#8,0.0,0.0,1.0,2.0,0.42,3.52,7.03,8.08,0.58,2.06,2.78,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.36,0.0,1.0,174151423#0,0.0,0.0,0.36,1.0,0.16,6.04,6.04,10.13,0.73,1.67,5.3,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.36,0.0,1.0,174151429#0,0.0,0.0,0.36,1.0,0.15,4.02,4.02,10.6,0.76,1.14,3.65,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,1.05,0.0,3.0,174151430#0,0.0,0.0,1.05,3.0,0.5,9.84,29.51,10.02,0.72,5.24,9.27,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.71,0.0,2.0,174151430#1,0.0,0.0,0.71,2.0,0.33,9.84,19.68,9.91,0.71,2.56,9.21,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.66,0.0,2.0,174151430#10,0.0,0.0,0.66,2.0,0.31,9.01,18.03,10.65,0.77,1.17,8.53,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.92,0.0,3.0,174151430#13,0.0,0.0,0.92,3.0,0.44,8.73,26.19,11.39,0.82,2.53,8.3,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,1.22,0.0,4.0,174151430#16,0.0,0.0,1.22,4.0,0.58,14.34,57.38,11.3,0.81,8.33,13.64,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,1.8,0.0,5.0,174151430#17,0.0,0.0,1.8,6.0,0.87,14.51,84.82,11.17,0.8,11.95,13.88,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,1.5,0.0,5.0,174151430#19,0.0,0.0,1.5,5.0,0.71,8.36,41.78,11.68,0.84,3.25,7.83,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,1.23,0.0,4.0,174151430#20,0.0,0.0,1.23,4.0,0.58,8.56,34.24,11.45,0.82,5.27,7.88,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.63,0.0,2.0,174151430#3,0.0,0.0,0.63,2.0,0.31,14.97,29.95,10.85,0.78,1.41,14.51,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.65,0.0,2.0,174151430#6,0.0,0.0,0.65,2.0,0.31,15.37,30.73,10.59,0.76,2.15,14.9,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,2.64,0.0,5.0,174151439,0.0,0.0,2.64,5.0,1.08,3.57,17.83,7.72,0.56,4.83,2.73,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.45,1.0,0.0,183876936#0,0.0,0.0,0.45,1.0,0.22,7.37,6.67,7.34,0.53,3.39,6.84,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,1.0,0.0,1.0,183876936#2,0.0,0.0,1.0,1.0,0.27,1.84,1.84,6.06,0.44,0.57,1.07,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,1.15,0.0,3.0,183882281,0.0,0.0,1.15,3.0,0.35,0.89,2.67,14.28,0.51,1.24,0.56,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,1.34,0.0,3.0,183882285,0.0,0.0,1.34,3.0,0.54,2.43,7.3,9.53,0.34,3.09,1.91,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,6.35,0.0,11.0,183882293,0.0,0.0,6.35,11.0,2.03,1.61,17.68,8.88,0.32,8.27,1.1,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,3.26,0.0,7.0,187651365,0.0,0.0,3.26,7.0,1.38,3.6,25.2,8.56,0.77,4.39,3.0,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.33,0.0,1.0,187651385#0,1.0,1.0,0.16,1.0,0.08,10.85,10.85,10.66,0.96,1.55,10.04,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,62.76,0.0,5.0,187662043#0,0.0,0.0,62.76,5.0,1.21,0.75,3.77,6.9,0.25,2.83,0.03,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,3.61,1.0,5.0,187662043#1,0.0,0.0,3.61,6.0,1.19,1.52,8.55,8.45,0.3,5.39,0.94,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.45,0.0,2.0,197721587#0,0.0,0.0,0.45,2.0,0.21,7.67,15.35,15.52,0.7,5.02,7.45,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.32,0.0,2.0,197721587#2,0.0,0.0,0.32,2.0,0.15,3.51,7.01,22.48,1.01,0.18,3.28,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.32,0.0,2.0,197721587#3,0.0,0.0,0.32,2.0,0.15,3.23,6.45,22.58,1.02,0.14,3.01,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.58,0.0,2.0,197721587#4,0.0,0.0,0.58,2.0,0.15,0.46,0.93,22.35,1.01,0.03,0.24,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.43,0.0,2.0,197721587#5,0.0,0.0,0.43,2.0,0.19,4.09,8.18,16.75,0.75,1.81,3.5,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.15,0.0,1.0,197721587#6,0.0,0.0,0.15,1.0,0.07,2.68,2.68,23.86,1.07,0.07,2.46,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.15,0.0,1.0,197721587#7,0.0,0.0,0.15,1.0,0.07,2.43,2.43,23.83,1.07,0.07,2.22,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.55,0.0,2.0,197721587#8,0.0,0.0,0.55,2.0,0.24,3.9,7.8,13.46,0.61,2.85,3.23,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.5,0.0,2.0,197721588,0.0,0.0,0.5,2.0,0.22,3.18,6.37,14.89,0.67,2.26,2.91,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,1.42,0.0,4.0,197721589,0.0,0.0,1.42,4.0,0.64,4.13,16.54,10.59,0.48,8.01,3.59,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.63,0.0,4.0,197721590#0,0.0,0.0,0.63,4.0,0.29,2.89,11.56,23.04,0.83,1.99,2.68,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.75,0.0,4.0,197721590#1,0.0,0.0,0.75,4.0,0.32,1.68,6.71,20.81,0.75,1.11,1.41,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.17,0.0,1.0,197721591#0,0.0,0.0,0.17,1.0,0.08,3.32,3.32,20.91,1.08,0.08,3.08,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.17,0.0,1.0,197721591#2,0.0,0.0,0.17,1.0,0.08,3.4,3.4,20.73,1.07,0.11,3.16,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,4.2,0.0,1.0,197721591#3,0.0,0.0,4.2,1.0,0.08,0.25,0.25,20.62,1.06,0.01,0.01,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.17,0.0,1.0,197721591#4,0.0,0.0,0.17,1.0,0.08,6.79,6.79,20.81,1.07,0.19,6.55,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.16,0.0,1.0,197721591#5,0.0,0.0,0.16,1.0,0.08,17.49,17.49,20.85,1.07,0.47,17.25,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.46,0.0,1.0,197721593,1.0,1.0,0.23,1.0,0.09,2.45,2.45,9.26,0.42,0.66,1.87,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.36,0.0,3.0,197721594#0,0.0,0.0,0.36,3.0,0.17,5.97,17.9,28.73,1.03,0.45,5.79,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.4,0.0,3.0,197721594#3,0.0,0.0,0.4,3.0,0.19,2.85,8.54,26.46,0.95,0.87,2.66,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.33,0.0,3.0,197721594#5,0.0,0.0,0.33,2.0,0.15,1.82,4.53,27.82,1.0,0.2,1.64,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.41,0.0,2.0,197721594#6,0.0,0.0,0.41,2.0,0.2,6.38,12.76,16.87,0.61,4.39,5.88,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.3,0.0,2.0,197721595#1,0.0,0.0,0.3,2.0,0.14,2.45,4.9,24.09,0.87,0.15,2.24,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.3,0.0,2.0,197721595#2,0.0,0.0,0.3,2.0,0.14,2.44,4.89,23.95,0.86,0.18,2.24,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.3,0.0,2.0,197721595#3,0.0,0.0,0.3,2.0,0.14,2.74,5.48,24.03,0.86,0.18,2.53,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.28,0.0,2.0,197721595#4,0.0,0.0,0.28,2.0,0.14,7.7,15.4,24.15,0.87,0.44,7.49,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.3,0.0,2.0,197721595#6,0.0,0.0,0.3,2.0,0.14,2.72,5.45,24.27,0.87,0.13,2.52,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.77,0.0,3.0,197721596#0,0.0,0.0,0.77,3.0,0.34,2.83,8.48,14.76,0.53,4.24,2.53,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.25,0.0,2.0,197721596#10,0.0,0.0,0.25,2.0,0.12,2.46,4.92,28.49,1.03,0.06,2.28,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.27,0.0,2.0,197721596#12,0.0,0.0,0.27,2.0,0.12,1.23,2.46,28.64,1.03,0.02,1.05,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.53,0.0,3.0,197721596#2,0.0,0.0,0.53,3.0,0.24,3.09,9.26,20.41,0.73,2.86,2.86,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.66,0.0,3.0,197721596#5,0.0,0.0,0.66,3.0,0.3,3.07,9.22,16.75,0.6,2.78,2.65,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.25,0.0,2.0,197721596#6,0.0,0.0,0.25,2.0,0.12,2.34,4.69,28.31,1.02,0.09,2.17,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.25,0.0,2.0,197721596#8,0.0,0.0,0.25,2.0,0.12,2.47,4.94,28.38,1.02,0.08,2.3,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.18,0.0,1.0,197721601,0.0,0.0,0.18,1.0,0.08,2.85,2.85,19.98,0.9,0.14,2.55,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,4.63,0.0,11.0,219124381,0.0,0.0,4.63,12.0,1.92,2.88,33.35,10.08,0.91,2.65,2.39,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,72.92,0.0,8.0,219124393#0,0.0,0.0,72.92,8.0,1.4,0.55,4.38,9.51,0.34,2.86,0.02,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,3.33,0.0,8.0,219124393#1,0.0,0.0,3.33,8.0,1.07,1.1,8.83,12.55,0.45,4.8,0.73,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,2.44,0.0,8.0,219124393#2,0.0,0.0,2.44,8.0,0.86,1.12,8.95,15.38,0.55,3.95,0.81,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,1.89,0.0,9.0,219124393#3,0.0,0.0,1.89,9.0,0.83,2.37,21.34,17.97,0.65,7.38,2.13,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,1.51,0.0,9.0,219124393#4,0.0,0.0,1.51,9.0,0.66,1.73,15.54,22.82,0.82,2.63,1.52,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.29,1.0,0.0,228874505#0,0.0,0.0,0.29,1.0,0.14,23.12,22.67,11.33,0.82,5.07,22.42,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,64.15,0.0,5.0,229198793#0,0.0,0.0,64.15,5.0,1.24,0.77,3.85,6.76,0.24,1.25,0.03,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,6.01,0.0,6.0,229198793#1,0.0,0.0,6.01,6.0,1.29,1.16,6.96,7.64,0.28,1.76,0.52,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.68,0.0,3.0,229198794#0,0.0,0.0,0.68,3.0,0.32,7.2,21.61,15.38,0.55,9.3,6.97,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.51,0.0,2.0,229198794#10,0.0,0.0,0.51,4.0,0.24,3.13,10.3,23.02,0.83,1.46,2.9,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.69,0.0,4.0,229198794#11,0.0,0.0,0.69,4.0,0.3,1.77,7.07,22.23,0.8,0.95,1.54,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.69,0.0,4.0,229198794#12,0.0,0.0,0.69,4.0,0.3,1.67,6.68,22.41,0.81,0.85,1.45,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.67,0.0,4.0,229198794#13,0.0,0.0,0.67,4.0,0.3,2.06,8.25,22.47,0.81,1.03,1.83,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,1.06,0.0,4.0,229198794#14,0.0,0.0,1.06,4.0,0.31,0.55,2.19,21.68,0.78,0.34,0.32,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.93,0.0,4.0,229198794#16,0.0,0.0,0.93,4.0,0.31,0.67,2.68,21.83,0.79,0.4,0.44,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.66,0.0,4.0,229198794#17,0.0,0.0,0.66,4.0,0.3,2.36,9.43,22.34,0.8,1.22,2.13,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,2.68,0.0,4.0,229198794#18,0.0,0.0,2.68,4.0,0.3,0.29,1.17,22.0,0.79,0.17,0.07,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.7,0.0,4.0,229198794#19,0.0,0.0,0.7,4.0,0.3,1.65,6.62,22.11,0.8,0.92,1.43,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,14.24,0.0,3.0,229198794#2,0.0,0.0,14.24,3.0,0.22,0.23,0.68,22.64,0.82,0.11,0.01,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.81,0.0,4.0,229198794#20,0.0,0.0,0.81,4.0,0.29,0.82,3.29,22.6,0.81,0.39,0.6,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.88,0.0,4.0,229198794#21,0.0,0.0,0.88,4.0,0.3,0.7,2.8,22.3,0.8,0.37,0.47,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,15.87,0.0,4.0,229198794#22,0.0,0.0,15.87,4.0,0.31,0.24,0.95,21.85,0.79,0.14,0.01,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.67,0.0,4.0,229198794#23,0.0,0.0,0.67,4.0,0.3,2.61,10.45,21.9,0.79,1.54,2.38,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.67,0.0,4.0,229198794#24,0.0,0.0,0.67,4.0,0.3,2.29,9.15,22.03,0.79,1.3,2.06,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.84,0.0,4.0,229198794#25,0.0,0.0,0.84,4.0,0.3,0.83,3.32,21.91,0.79,0.49,0.6,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.72,0.0,4.0,229198794#26,0.0,0.0,0.72,4.0,0.3,1.44,5.75,22.08,0.79,0.81,1.21,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.64,0.0,4.0,229198794#28,0.0,0.0,0.64,4.0,0.3,4.11,16.42,22.15,0.8,2.25,3.88,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.68,0.0,4.0,229198794#29,0.0,0.0,0.68,4.0,0.3,1.9,7.61,22.27,0.8,1.01,1.68,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.41,0.0,3.0,229198794#3,0.0,0.0,0.41,3.0,0.19,3.68,11.03,25.62,0.92,0.57,3.49,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.69,0.0,4.0,229198794#30,0.0,0.0,0.69,4.0,0.3,1.82,7.26,22.03,0.79,1.03,1.59,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,2.03,0.0,4.0,229198794#32,0.0,0.0,2.03,4.0,0.31,0.33,1.31,21.81,0.79,0.2,0.1,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.63,0.0,4.0,229198794#33,0.0,0.0,0.63,4.0,0.3,4.69,18.76,22.16,0.8,2.57,4.47,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.62,0.0,4.0,229198794#34,0.0,0.0,0.62,4.0,0.3,6.42,25.67,22.29,0.8,3.38,6.19,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.62,0.0,4.0,229198794#36,0.0,0.0,0.62,4.0,0.3,9.23,36.9,22.19,0.8,5.01,9.0,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.43,0.0,3.0,229198794#4,0.0,0.0,0.43,3.0,0.19,1.56,4.67,26.5,0.95,0.09,1.37,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.79,0.0,3.0,229198794#40,0.0,0.0,0.79,3.0,0.36,4.96,14.89,13.7,0.49,6.17,4.34,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.44,0.0,3.0,229198794#5,0.0,0.0,0.44,3.0,0.19,1.45,4.35,26.05,0.94,0.15,1.26,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.45,0.0,3.0,229198794#6,0.0,0.0,0.45,3.0,0.19,1.26,3.77,26.38,0.95,0.09,1.07,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.29,0.0,3.0,229198794#7,0.0,0.0,0.29,2.0,0.13,1.46,2.98,26.69,0.96,0.05,1.28,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.29,0.0,2.0,229198794#8,0.0,0.0,0.29,2.0,0.12,1.38,2.75,26.81,0.97,0.03,1.19,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.29,0.0,2.0,229198794#9,0.0,0.0,0.29,2.0,0.13,1.36,2.71,26.5,0.95,0.07,1.17,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.49,0.0,2.0,229198795#0,0.0,0.0,0.49,2.0,0.23,5.68,11.36,14.37,0.65,4.06,5.43,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.37,0.0,2.0,229198795#2,0.0,0.0,0.37,2.0,0.15,1.12,2.0,20.73,0.93,0.14,0.88,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
0.0,0.19,0.0,1.0,229198795#3,0.0,0.0,0.19,1.0,0.08,1.71,1.71,20.92,0.94,0.06,1.48,0.0,LMV_passenger,False,2025-03-24 06:55:00,2025-03-24 07:00:00
